"Isoliert","Papier, Carta papale+, jeweils 2 Blätter mit Papierstreifen zu Bifolium zusammengefügt (ursprünglich wohl echte Bifolia -> WZ)","Einzel-BL li-re Blei, Text auf Doppel-BL eingeritzt 7 mm (Polyphonie), 13,5 mm (Choral)","65.0000","gelblich-weiß, z.T. stark verschmutzt","18-29","Einfache, große Majuskeln farbig, stark verblaßt","65003","relativ stark, rauh","rautenförmig, relativ starker Strich, Hals z.T. leicht gegabelt; Choral Quadratnotation","3","unterschiedlich stark durchgeschlagen, z.T. leicht beschädigt","Einzelrastral 30 mm (Choral offenbar einzeln gezogen, 46-48 mm)","Vierstimmenlayout 3+3/3+3, Abstand ca. 9,5 cm. Am Anfang der Verse jede Stimme 1 System ca. 6,5 cm eingerückt.","Orazio Felice (s. CS 69), nicht wie 61","Antiqua, gleichmäßig, schlicht; Choral ltf, Choralhand (andere Hss. der Zeit?)","330-335x423-437 mm (Choral 381-382 mm)","1","dunkelbraun, fast schwarz","dunkelbraun, fast schwarz","dunkelbraun, Choral karmesinrot","dunkelbraun, fast schwarz","Knieende Heiligengestalt mit Kruzifix in Wappen (ähnl. 7628) aufrecht, klein, gr. Kreuz","6 Pentagramme (Choral 4 Tetragramme"
"Isoliert","Papier, Carta papale+, jeweils 2 Blätter mit Papierstreifen zu Bifolium zusammengefügt (ursprünglich wohl echte Bifolia -> WZ)","Einzel-BL li-re Blei, Text auf Doppel-BL eingeritzt 6 mm","65.0000","gelblich-weiß, z.T. stark verschmutzt","30-41","Einfache, schwarze Majuskeln","65004","relativ stark, rauh","tropfenförmig, mittelstarker Strich, Spitze nach rechts, Hals z.T. leicht gegabelt, schmale Schlüssel","4","unterschiedlich stark durchgeschlagen, z.T. leicht beschädigt","Einzelrastral 25 mm (Choral 21 mm)","Vierstimmenlayout mit Choral 3+1+3/3+1+3, mittleres Choralsystem nicht immer vorhanden, Abstand ca. 6,5/7,5 cm mit Choral, 16-16,5 ohne; je nach Disposition auch nur 2 Systeme pro Stimme. Am Anfang der Verse jede Stimme 1 System ca. 5,5 cm eingerückt.","Orazio Felice (Llorens)","Felice 61","328-334x446-450 mm","1","dunkelbraun, fast schwarz","dunkelbraun, fast schwarz","dunkelbraun, Choral hellrot","dunkelbraun, fast schwarz","Knieende Heiligengestalt mit Kruzifix in Wappen (ähnl. 7628) aufrecht, klein, gr. Kreuz","6 Pentagramme (+ 1 Tetragramm)"
"Isoliert","Papier, Carta papale+, jeweils 2 Blätter mit Papierstreifen zu Bifolium zusammengefügt (ursprünglich wohl echte Bifolia -> WZ)","Einzel-BL li-re Blei, Text auf Doppel-BL eingeritzt 6 mm","65.0000","gelblich-weiß, z.T. stark verschmutzt","42-50","Einfache, schwarze Majuskeln","65005","relativ stark, rauh","tropfenförmig, mittelstarker Strich, Spitze nach rechts, Hals z.T. leicht gegabelt, schmale Schlüssel","5","unterschiedlich stark durchgeschlagen, z.T. leicht beschädigt","Einzelrastral 25 mm (Choral 21 mm)","Vierstimmenlayout mit Choral 3+1+3/3+1+3, mittleres Choralsystem nicht immer vorhanden, Abstand ca. 6,5/7,5 cm mit Choral, 16-16,5 ohne; je nach Disposition auch nur 2 Systeme pro Stimme letzter Vers Sechsstimmenlayout 2+2+2/2+2+2. Am Anfang der Verse jede Stimme 1 System ca. 5,5 cm eingerückt.","Orazio Felice (Llorens)","Felice 61","330-332x446-450 mm","1","dunkelbraun, fast schwarz","dunkelbraun, fast schwarz","dunkelbraun, Choral hellrot","dunkelbraun, fast schwarz","Knieende Heiligengestalt mit Kruzifix in Wappen (ähnl. 7628) aufrecht, klein, gr. Kreuz","6 Pentagramme (+ 1 Tetragramm)"
"Isoliert","Papier, Carta papale+, echte Bifolia","Einzel-BL li-re eingeritzt, Text auf Doppel-BL 5,5 mm, Stimmen unten z.T. mit dicker schwarzer Trennlinie begrenzt","66.0000","gelblich","2-33","Einfache, schwarze Majuskeln","66001","relativ stark, rauh","rautenförmig, mittelstarker bis starker Strich, kurzer Hals, leicht nach rechts geneigt, tendenziell spitz, nicht ganz rechtw., Hals verjüngt sich nach innen","1","leicht bis mittelstark durchgeschlagen, keine Schäden","Einzelrastral 24 mm","Fünfstimmenlayout 3+3+3/3-4+3-4 (auf recto-Seiten unterer Teil des Schriftraumes freigelassen), mit Trennlinien, gering- oder mehrstimmige Abschnitte je nach Bedarf disponiert, meist ohne Trennlinien, Rest der Seite freigelassen. Am Anfang von Sätzen und Satzteilen jede Stimme 1 System ca. 4,5 cm eingerückt.","Niccolo Porta da Rimini, 1671 (s. Vermerk auf fol. 1r)","Porta (s. CS 40)","300-340x458-480 mm (einschl. unterer Trennlinie), ggf. deutlich weniger hoch, Breite progressiv abnehmend","1","schwarz","schwarz","hellrotbraun","schwarz","Knieende Heiligengestalt mit Kruzifix in Wappen (ähnl. 7628) aufrecht, klein, gr. Kreuz","6-9 Pentagramme (Standard 9/6)"
"Einheit","Pergament, jeweils 2 Blätter überlappend zu Bifolium zusammengefügt","Einzel-BL li-re eingeritzt, Text auf Doppel-BL 12 mm, längere Textteile 6 mm","67.0000","Fleischseite fast rein weiß, Haarseite dunkelgelb, z.T. stark verschmutzt","","","67001","relativ fein, Haarseite etwas rauh","schwarz Quadrat","Choral","mittelstark oxidiert, Tinte abgeblättert, keine Schäden","Systemhöhe 38 mm","regelmäßig rastriert, am Beginn der Gesänge für Initialen eingerückt.","Galeazzo Ercolano, 1550-1555 (s. fol. ??)","Ercolano Choral","265x395 mm","1","","schwarz","karmesinrot","schwarz, Rubriken karmesinrot","","5 Tetragramme"
"Einheit","Pergament, jeweils 2 Blätter überlappend zu Bifolium zusammengefügt","Einzel-BL li-re eingeritzt, Text auf Doppel-BL 4,5 mm","67.0000","Fleischseite fast rein weiß, Haarseite dunkelgelb, z.T. stark verschmutzt","","Mäßig bis üppig verzierte Kadellen (wo nicht farbige Intialen), z.T. mit Tintenzeichnungen/Grotesken","67002","relativ fein, Haarseite etwas rauh","rautenförmig, sehr gleichmäßig/elegant","Polyph.","mittelstark oxidiert, Tinte abgeblättert, keine Schäden","Einzelrastral 24 mm","regelmäßig rastriert, am Beginn jeder Stimme eingerückt.","Galeazzo Ercolano, 1550-1555 (s. fol. ??)","Ercolano Choral klein; Ercolano Antiqua (2v-3r, 4v-5r)","265x450 mm","1","schwarz, z.T. verblaßt","schwarz, z.T. verblaßt","schwarz, z.T. verblaßt","schwarz, z.T. verblaßt","","10 Pentagramme"
"Einheit","Pergament, jeweils 2 Blätter überlappend zu Bifolium zusammengefügt","Einzel-BL li-re eingeritzt, Text auf Doppel-BL 12,5 mm","67.0000","Fleischseite fast rein weiß, Haarseite dunkelgelb, z.T. stark verschmutzt","7v-12v","","67003","relativ fein, Haarseite etwas rauh","","Text","mittelstark oxidiert, Tinte abgeblättert, keine Schäden","","","Galeazzo Ercolano, 1550-1555 (s. fol. ??)","Ercolano Choral","265x400 mm","1","farbig","","","schwarz, z.T. verblaßt","","14 Textzeilen"
"Ergänzung","","Einzel-BL li-re eingeritzt, Text auf Doppel-BL 12 mm, reine Textteile 7,5 mm","67.0000","","1r","","67004","","schwarz Quadrat","Erg. 1","mittelstark oxidiert, Tinte abgeblättert, keine Schäden","Systemhöhe 36-37 mm","regelmäßig rastriert","Galeazzo Ercolano, 1550-1555 (s. fol. ??)","Ercolano Choral","302x450 mm","1","","schwarz, z.T. verblaßt","karmesinrot","schwarz, z.T. verblaßt","","4 Tetragramme, 6 Textzeilen"
"Ergänzung","","frei","67.0000","","6v-7r","Große rote Majuskel in reich verziertem Rahmen Tintenzeichnung","67005","","schwarz Quadrat","Erg. 2","leicht oxidiert","Systemhöhe 24-26 mm","regelmäßig rastriert, am Beginn der Gesänge für Initialen eingerückt.","Galeazzo Ercolano, 1550-1555 (s. fol. ??)","Ercolano Choral?","","1","schwarz, hellrot","schwarz","hellrot","schwarz","","3+1 Tetragramme"
"Ergänzung","","frei","67.0000","","14v-15r","Große rote Majuskel in reich verziertem Rahmen Tintenzeichnung, fol. 15 Kadelle mit Tintenornamenten","67006","","schwarz Quadrat","Erg. 3","leicht oxidiert","Systemhöhe 24-29 mm","regelmäßig rastriert, am Beginn der Gesänge für Initialen eingerückt.","Galeazzo Ercolano, 1550-1555 (s. fol. ??)","Ercolano Choral?","246x116 (fol 15r oben)","1","schwarz, hellrot","schwarz","hellrot","schwarz","","3+2 Tetragramme"
"Ergänzung","","Einzel-BL li-re eingeritzt, Text auf Doppel-BL 7 mm","67.0000","","15r","Einfache Kadelle","67007","","schwarz Quadrat","Erg. 4","mittelstark oxidiert, Tinte abgeblättert, keine Schäden","Systemhöhe 22 mm","regelmäßig rastriert, am Beginn der Gesänge für Initialen eingerückt.","??","??","255x269 mm (fol. 15r unten)","1","schwarz, z.T. verblaßt","schwarz, z.T. verblaßt","hellrot","schwarz, z.T. verblaßt","","6 Tetragramme"
"Isoliert","Papier, Carta papale+, ursprünglich echte Bifolia, jetzt mit Papierstreifen zusammengefügt","Doppel-BL li-re 3-7 mm eingeritzt oder Blei, 3. BL für Einrückungen an Satzanfängen, Text auf Doppel-BL 5-6 mm","68.0000","gelblich-weiß, laminierte Teile stark gebräunt","3-30","Zu Beginn der Sätze enorme, äußerst üppige Kadellen, bis zu 18x18 cm, Tintenzeichnungen, große, aquarellartig abgetönte Grotesken, oder gerahmte, ähnlich üppig verzierte Zierinitialen in Tinte (ausgefüllt/abgetönt), z.T. mit Spruchbändern, die aber nicht gefüllt sind; zu Beginn von Satzteilen etwas weniger üppig, ca. 10x10 cm.","68001","mittelstark, Schriftraum mit Seidenpapier laminiert, Schäden z.T. mit Papier ausgebessert","rautenförmig, mittelstarker Strich, spitz","1","stark durchgeschlagen und verlaufen, z.T. beschädigt, Seidenpapier der Restauration schon wieder brüchig","Einzelrastral 26,5 mm","Zwischen den jeweils rechten der beiden Blindlinien rastriert, rechts oft überstehend. Vierstimmenlayout 4+4/4+4, ca. 7,5-8 cm cm Abstand, auf 9er-Raster, je nach Bedarf selten mittleres Freisystem ausgefüllt, selten Leersysteme; am Anfang der Sätze jede Stimme über 3 Systeme ca. 14-15 cm eingerückt, Stückteile 2 Systeme 8-10 cm, sonst 1 System ca. 2 cm.","Domenico Brancadoro 1618 (s. Schreibervermerk fol. 1r)","Antiqua, mäßiges Niveau, schlicht","285-295x460-466 mm (Rastrierung ca. 5 mm weniger breit)","1","mittel- bis dunkelbraun, stark verlaufen und verblaßt","mittel- bis dunkelbraun, stark verlaufen und verblaßt","mittel- bis dunkelbraun, stark verlaufen und verblaßt","mittel- bis dunkelbraun, stark verlaufen und verblaßt","Knieende Heiligengestalt mit Kruzifix in Wappen (ähnl. 7628), klein-groß","8-9 Pentagramme, Standard 8"
"Isoliert","Papier, Carta papale+, ursprünglich echte Bifolia, jetzt mit Papierstreifen zusammengefügt","Doppel-BL li-re 3-7 mm eingeritzt oder Blei, 3. BL für Einrückungen an Satzanfängen, Text auf Doppel-BL 5-6 mm","68.0000","gelblich-weiß, laminierte Teile stark gebräunt","31-56","Zu Beginn der Sätze enorme, äußerst üppige Kadellen, bis zu 18x18 cm, Tintenzeichnungen, große, aquarellartig abgetönte Grotesken, oder gerahmte, ähnlich üppig verzierte Zierinitialen in Tinte (ausgefüllt/abgetönt), z.T. mit Spruchbändern, die aber nicht gefüllt sind; zu Beginn von Satzteilen etwas weniger üppig, ca. 10x10 cm.","68002","mittelstark, Schriftraum mit Seidenpapier laminiert, Schäden z.T. mit Papier ausgebessert","rautenförmig, mittelstarker Strich, spitz","2","stark durchgeschlagen und verlaufen, z.T. beschädigt, Seidenpapier der Restauration schon wieder brüchig","Einzelrastral 26,5 mm","Zwischen den jeweils rechten der beiden Blindlinien rastriert, rechts oft überstehend. Vierstimmenlayout 4+4/4+4, ca. 7,5-8 cm cm Abstand, auf 9er-Raster, je nach Bedarf z.T. mittleres Freisystem ausgefüllt, selten Leersysteme; fol. 53v-55r Fünfstimmenlayout 3+3+2/3+3+1; am Anfang der Sätze jede Stimme über 3 Systeme ca. 14-15 cm eingerückt, Stückteile 2 Systeme 8-10 cm, sonst 1 System ca. 2 cm.","Domenico Brancadoro 1618 (s. Schreibervermerk fol. 1r)","Antiqua, mäßiges Niveau, schlicht","285-295x460-466 mm (Rastrierung ca. 5 mm weniger breit)","1","mittel- bis dunkelbraun, stark verlaufen und verblaßt","mittel- bis dunkelbraun, stark verlaufen und verblaßt","mittel- bis dunkelbraun, stark verlaufen und verblaßt","mittel- bis dunkelbraun, stark verlaufen und verblaßt","Knieende Heiligengestalt mit Kruzifix in Wappen (ähnl. 7628), klein-groß","8-9 Pentagramme, Standard 8"
"Isoliert","Papier, Carta papale+, ursprünglich echte Bifolia, jetzt mit Papierstreifen zusammengefügt","Doppel-BL li-re 3-7 mm eingeritzt oder Blei, 3. BL für Einrückungen an Satzanfängen, Text auf Doppel-BL 5-6 mm","68.0000","gelblich-weiß, laminierte Teile stark gebräunt","57-80","Zu Beginn der Sätze enorme, äußerst üppige Kadellen, bis zu 18x18 cm, Tintenzeichnungen, große, aquarellartig abgetönte Grotesken, oder gerahmte, ähnlich üppig verzierte Zierinitialen in Tinte (ausgefüllt/abgetönt), z.T. mit Spruchbändern, die aber nicht gefüllt sind; zu Beginn von Satzteilen etwas weniger üppig, ca. 10x10 cm.","68003","mittelstark, Schriftraum mit Seidenpapier laminiert, Schäden z.T. mit Papier ausgebessert","rautenförmig, mittelstarker Strich, spitz","3","stark durchgeschlagen und verlaufen, z.T. beschädigt, Seidenpapier der Restauration schon wieder brüchig","Einzelrastral 26,5 mm","Zwischen den jeweils rechten der beiden Blindlinien rastriert, rechts oft überstehend. Vierstimmenlayout 4+4/4+4, ca. 7,5-8 cm cm Abstand, auf 9er-Raster, je nach Bedarf z.T. mittleres Freisystem ausgefüllt, selten Leersysteme; fol. 78v-80r Fünfstimmenlayout 9 Systeme variabel; am Anfang der Sätze jede Stimme über 3 Systeme ca. 14-15 cm eingerückt, Stückteile 2 Systeme 8-10 cm, sonst 1 System ca. 2 cm.","Domenico Brancadoro 1618 (s. Schreibervermerk fol. 1r)","Antiqua, mäßiges Niveau, schlicht","285-295x460-466 mm (Rastrierung ca. 5 mm weniger breit)","1","mittel- bis dunkelbraun, stark verlaufen und verblaßt","mittel- bis dunkelbraun, stark verlaufen und verblaßt","mittel- bis dunkelbraun, stark verlaufen und verblaßt","mittel- bis dunkelbraun, stark verlaufen und verblaßt","Knieende Heiligengestalt mit Kruzifix in Wappen (ähnl. 7628), klein-groß","8-9 Pentagramme, Standard 8"
"Isoliert","Papier, Carta papale+, ursprünglich echte Bifolia, jetzt mit Papierstreifen zusammengefügt","Doppel-BL li-re 3-7 mm eingeritzt oder Blei, 3. BL für Einrückungen an Satzanfängen, Text auf Doppel-BL 5-6 mm","68.0000","gelblich-weiß, laminierte Teile stark gebräunt","81-114","Große Majuskeln gerahmt mit Rankenornamenten ausgefüllt, ca. 8-9 cm; Stückteile einfache Majuskeln oder leicht bis mäßig verzierte Kadellen.","68004","mittelstark, Schriftraum mit Seidenpapier laminiert, Schäden z.T. mit Papier ausgebessert","rautenförmig, mittelstarker Strich, spitz","4","stark durchgeschlagen und verlaufen, z.T. beschädigt, Seidenpapier der Restauration schon wieder brüchig","Einzelrastral 26,5 mm","Zwischen den jeweils rechten der beiden Blindlinien rastriert, rechts oft überstehend. Fünfstimmenlayout 3+3+2/3+3+2, ca. 5-5,5 cm Abstand, selten Leersysteme; fol. 100v-102r Vierstimmenlayout 4+4/4+4; am Anfang der Sätze jede Stimme über 2 Systeme ca. 8-10 cm eingerückt, Stückteile 1 System 3-5 cm, sonst 1 System ca. 2 cm.","Domenico Brancadoro 1618 (s. Schreibervermerk fol. 1r)","Antiqua, mäßiges Niveau, schlicht","290-295x470-475 mm (Rastrierung ca. 5 mm weniger breit)","1","mittel- bis dunkelbraun, stark verlaufen und verblaßt","mittel- bis dunkelbraun, stark verlaufen und verblaßt","mittel- bis dunkelbraun, stark verlaufen und verblaßt","mittel- bis dunkelbraun, stark verlaufen und verblaßt","Knieende Heiligengestalt mit Kruzifix in Wappen (ähnl. 7628), klein-groß","8-9 Pentagramme, Standard 8"
"Isoliert","Papier, Carta papale+, echte Bifolia","Einzel-BL li-re Blei, Text auf Doppel-BL eingeritzt 7 mm","69.0000","gelblich-weiß, z.T. verschmutzt","2-16","Einfache, große Majuskeln farbig, stark verblaßt","69001","relativ stark, rauh","rautenförmig, relativ starker Strich, Hals z.T. leicht gegabelt","1","unterschiedlich stark durchgeschlagen, z.T. leicht beschädigt","Einzelrastral 30 mm","Vierstimmenlayout 3+3/3+3, Abstand ca. 9,5 cm. Am Anfang der Verse jede Stimme 1 System ca. 9-9,5 cm eingerückt.","Orazio Felice (s. Schreibervermerk fol. 1r)","Antiqua, gleichmäßig, schlicht","318-320x430-432 mm","1","dunkelbraun, fast schwarz","dunkelbraun, fast schwarz","dunkelbraun, fast schwarz","dunkelbraun, fast schwarz","Knieende Heiligengestalt mit Kruzifix in Wappen (ähnl. 7628) aufrecht, klein, gr. Kreuz","6 Pentagramme"
"Isoliert","Papier, Carta papale+, echte Bifolia","Einzel-BL li-re Blei, Text auf Doppel-BL eingeritzt 7 mm","69.0000","gelblich-weiß, z.T. verschmutzt","17-32","Einfache, große Majuskeln farbig, stark verblaßt","69002","relativ stark, rauh","rautenförmig, relativ starker Strich, Hals z.T. leicht gegabelt","2","unterschiedlich stark durchgeschlagen, z.T. leicht beschädigt","Einzelrastral 30 mm","Vierstimmenlayout 3+3/3+3, Abstand ca. 9,5 cm; je nach Disposition auch nur 2 Systeme pro Stimme; letzter Vers Sechsstimmenlayout 2+2+2/2+2+2. Am Anfang der Verse jede Stimme 1 System ca. 9 cm eingerückt.","Orazio Felice (s. Schreibervermerk fol. 1r)","Antiqua, gleichmäßig, schlicht","315-318x434-436 mm","1","dunkelbraun, fast schwarz","dunkelbraun, fast schwarz","dunkelbraun, fast schwarz","dunkelbraun, fast schwarz","Knieende Heiligengestalt mit Kruzifix in Wappen (ähnl. 7628) aufrecht, klein, gr. Kreuz","3-6 Pentagramme (Standard 6)"
"Isoliert","Papier, Carta papale+, echte Bifolia","Einzel-BL li-re Blei, Text auf Doppel-BL eingeritzt 7 mm","69.0000","gelblich-weiß, z.T. verschmutzt","33-48","Einfache, große Majuskeln farbig, stark verblaßt","69003","relativ stark, rauh","rautenförmig, relativ starker Strich, Hals z.T. leicht gegabelt","3","unterschiedlich stark durchgeschlagen, z.T. leicht beschädigt","Einzelrastral 30 mm","Vierstimmenlayout 3+3/3+3, Abstand ca. 9,5-10 cm; letzter Vers Fünfstimmenlayout 2+2/2+2+2. Am Anfang der Verse jede Stimme 1 System ca. 9 cm eingerückt.","Orazio Felice (s. Schreibervermerk fol. 1r)","Antiqua, gleichmäßig, schlicht","320-325x435-438 mm","1","dunkelbraun, fast schwarz","dunkelbraun, fast schwarz","dunkelbraun, fast schwarz","dunkelbraun, fast schwarz","Knieende Heiligengestalt mit Kruzifix in Wappen (ähnl. 7628) aufrecht, klein, gr. Kreuz","4-6 Pentagramme (Standard 6)"
